No,Name,Type,Abilities,HP,Att,Def,S.Att,S.Def,Spd
0571,Zoroark,"normal, ghost","Illusion, Illusion",55,100,60,125,60,110
0572,Minccino,normal,"Cute Charm, Technician, Skill Link",55,50,40,40,40,75
0573,Cinccino,normal,"Cute Charm, Technician, Skill Link",75,95,60,65,60,115
0626,Bouffalant,normal,"Reckless, Sap Sipper, Soundproof",95,110,95,40,95,55
0627,Rufflet,"normal, flying","Keen Eye, Sheer Force, Hustle",70,83,50,37,50,60
0628,Braviary,"normal, flying","Keen Eye, Sheer Force, Defiant",100,123,75,57,75,80
0659,Bunnelby,normal,"Pickup, Cheek Pouch, Huge Power",38,36,38,32,36,57
0660,Diggersby,"normal, ground","Pickup, Cheek Pouch, Huge Power",85,56,77,50,77,78
0661,Fletchling,"normal, flying","Big Pecks, Gale Wings",45,50,43,40,38,62
0694,Helioptile,"electric, normal","Dry Skin, Sand Veil, Solar Power",44,38,33,61,43,70
0695,Heliolisk,"electric, normal","Dry Skin, Sand Veil, Solar Power",62,55,52,109,94,109
0759,Stufful,"normal, fighting","Fluffy, Klutz, Cute Charm",70,75,50,45,50,50
0760,Bewear,"normal, fighting","Fluffy, Klutz, Unnerve",120,125,80,55,60,60
0765,Oranguru,"normal, psychic","Inner Focus, Telepathy, Symbiosis",90,60,80,90,110,60
0772,Type: Null,normal,Battle Armor,95,95,95,95,95,59
0773,Silvally,normal,RKS System,95,95,95,95,95,95
0780,Drampa,"normal, dragon","Berserk, Sap Sipper, Cloud Nine",78,60,85,135,91,36
0819,Skwovet,normal,"Cheek Pouch, Gluttony",70,55,55,35,35,25
0820,Greedent,normal,"Cheek Pouch, Gluttony",120,95,95,55,75,20
0831,Wooloo,normal,"Fluffy, Run Away, Bulletproof",42,40,55,40,45,48
0832,Dubwool,normal,"Fluffy, Steadfast, Bulletproof",72,80,100,60,90,88
0862,Obstagoon,"dark, normal","Reckless, Guts, Defiant",93,90,101,60,81,95
0876,Indeedee,"psychic, normal","Inner Focus, Synchronize, Psychic Surge",60,65,55,105,95,95
0876,Indeedee,"psychic, normal","Own Tempo, Synchronize, Psychic Surge",70,55,65,95,105,85
0899,Wyrdeer,"normal, psychic","Intimidate, Frisk, Sap Sipper",103,105,72,105,75,65
0901,Ursaluna,"ground, normal","Guts, Bulletproof, Unnerve",130,140,105,45,80,50
0001,Bulbasaur,"grass, poison","Overgrow, Chlorophyll",45,49,49,65,65,45
0002,Ivysaur,"grass, poison","Overgrow, Chlorophyll",60,62,63,80,80,60
0003,Venusaur,"grass, poison","Overgrow, Chlorophyll",80,82,83,100,100,80
0003,Venusaur,"grass, poison","Overgrow, Chlorophyll",80,82,83,100,100,80
0013,Weedle,"bug, poison","Shield Dust, Run Away",40,35,30,20,20,50
0014,Kakuna,"bug, poison",Shed Skin,45,25,50,25,25,35
0015,Beedrill,"bug, poison","Swarm, Sniper",65,90,40,45,80,75
0023,Ekans,poison,"Intimidate, Shed Skin, Unnerve",35,60,44,40,54,55
0024,Arbok,poison,"Intimidate, Shed Skin, Unnerve",60,95,69,65,79,80
0029,Nidoran♀,poison,"Poison Point, Rivalry, Hustle",55,47,52,40,40,41
0030,Nidorina,poison,"Poison Point, Rivalry, Hustle",70,62,67,55,55,56
0031,Nidoqueen,"poison, ground","Poison Point, Rivalry, Sheer Force",90,92,87,75,85,76
0032,Nidoran♂,poison,"Poison Point, Rivalry, Hustle",46,57,40,40,40,50
0033,Nidorino,poison,"Poison Point, Rivalry, Hustle",61,72,57,55,55,65
0034,Nidoking,"poison, ground","Poison Point, Rivalry, Sheer Force",81,102,77,85,75,85
0041,Zubat,"poison, flying","Inner Focus, Infiltrator",40,45,35,30,40,55
0042,Golbat,"poison, flying","Inner Focus, Infiltrator",75,80,70,65,75,90
0043,Oddish,"grass, poison","Chlorophyll, Run Away",45,50,55,75,65,30
0044,Gloom,"grass, poison","Chlorophyll, Stench",60,65,70,85,75,40
0045,Vileplume,"grass, poison","Chlorophyll, Effect Spore",75,80,85,110,90,50
0048,Venonat,"bug, poison","Compoundeyes, Tinted Lens, Run Away",60,55,50,40,55,45
0049,Venomoth,"bug, poison","Shield Dust, Tinted Lens, Wonder Skin",70,65,60,90,75,90
0069,Bellsprout,"grass, poison","Chlorophyll, Gluttony",50,75,35,70,30,40
0070,Weepinbell,"grass, poison","Chlorophyll, Gluttony",65,90,50,85,45,55
0071,Victreebel,"grass, poison","Chlorophyll, Gluttony",80,105,65,100,70,70
0072,Tentacool,"water, poison","Clear Body, Liquid Ooze, Rain Dish",40,40,35,50,100,70
0073,Tentacruel,"water, poison","Clear Body, Liquid Ooze, Rain Dish",80,70,65,80,120,100
0080,Slowbro,"poison, psychic","Quick Draw, Own Tempo, Regenerator",95,100,95,100,70,30
0088,Grimer,poison,"Stench, Sticky Hold, Poison Touch",80,80,50,40,50,25
0089,Muk,poison,"Stench, Sticky Hold, Poison Touch",105,105,75,65,100,50
0092,Gastly,"ghost, poison",Levitate,30,35,30,100,35,80
0093,Haunter,"ghost, poison",Levitate,45,50,45,115,55,95
0094,Gengar,"ghost, poison",Cursed Body,60,65,60,130,75,110
0094,Gengar,"ghost, poison","Cursed Body, Cursed Body",60,65,60,130,75,110
0109,Koffing,poison,"Levitate, Neutralizing Gas, Stench",40,65,95,60,45,35
0110,Weezing,poison,"Levitate, Neutralizing Gas, Stench",65,90,120,85,70,60
0110,Weezing,"poison, fairy","Levitate, Neutralizing Gas, Misty Surge",65,90,120,85,70,60
0167,Spinarak,"bug, poison","Swarm, Insomnia, Sniper",40,60,40,40,40,30
0168,Ariados,"bug, poison","Swarm, Insomnia, Sniper",70,90,70,60,70,40
0169,Crobat,"poison, flying","Inner Focus, Infiltrator",85,90,80,70,80,130
0199,Slowking,"poison, psychic","Curious Medicine, Own Tempo, Regenerator",95,65,80,110,110,30
0211,Qwilfish,"water, poison","Poison Point, Swift Swim, Intimidate",65,95,85,55,55,85
0211,Qwilfish,"dark, poison","Poison Point, Swift Swim, Intimidate",65,95,85,55,55,85
0215,Sneasel,"fighting, poison","Inner Focus, Keen Eye, Poison Touch",55,95,55,35,75,115
0269,Dustox,"bug, poison","Shield Dust, Compoundeyes",60,50,70,50,90,65
0315,Roselia,"grass, poison","Natural Cure, Poison Point, Leaf Guard",50,60,45,100,80,65
0316,Gulpin,poison,"Liquid Ooze, Sticky Hold, Gluttony",70,43,53,43,53,40
0317,Swalot,poison,"Liquid Ooze, Sticky Hold, Gluttony",100,73,83,73,83,55
0336,Seviper,poison,"Shed Skin, Infiltrator",73,100,60,100,60,65
0406,Budew,"grass, poison","Natural Cure, Poison Point, Leaf Guard",40,30,35,50,70,55
0407,Roserade,"grass, poison","Natural Cure, Poison Point, Technician",60,70,65,125,105,90
0434,Stunky,"poison, dark","Stench, Aftermath, Keen Eye",63,63,47,41,41,74
0435,Skuntank,"poison, dark","Stench, Aftermath, Keen Eye",103,93,67,71,61,84
0451,Skorupi,"poison, bug","Battle Armor, Sniper, Keen Eye",40,50,90,30,55,65
0452,Drapion,"poison, dark","Battle Armor, Sniper, Keen Eye",70,90,110,60,75,95
0453,Croagunk,"poison, fighting","Anticipation, Dry Skin, Poison Touch",48,61,40,61,40,50
0454,Toxicroak,"poison, fighting","Anticipation, Dry Skin, Poison Touch",83,106,65,86,65,85
0493,Arceus,poison,Multitype,120,120,120,120,120,120
0543,Venipede,"bug, poison","Poison Point, Swarm, Speed Boost",30,45,59,30,39,57
0544,Whirlipede,"bug, poison","Poison Point, Swarm, Speed Boost",40,55,99,40,79,47
0545,Scolipede,"bug, poison","Poison Point, Swarm, Speed Boost",60,100,89,55,69,112
0568,Trubbish,poison,"Stench, Sticky Hold, Aftermath",50,50,62,40,62,65
0569,Garbodor,poison,"Stench, Weak Armor, Aftermath",80,95,82,60,82,75
0569,Garbodor,poison,"Stench, Weak Armor, Aftermath",80,95,82,60,82,75
0590,Foongus,"grass, poison","Effect Spore, Regenerator",69,55,45,55,55,15
0591,Amoonguss,"grass, poison","Effect Spore, Regenerator",114,85,70,85,80,30
0690,Skrelp,"poison, water","Poison Point, Poison Touch, Adaptability",50,60,60,60,60,30
0691,Dragalge,"poison, dragon","Poison Point, Poison Touch, Adaptability",65,75,90,97,123,44
0747,Mareanie,"poison, water","Merciless, Limber, Regenerator",50,53,62,43,52,45
0748,Toxapex,"poison, water","Merciless, Limber, Regenerator",50,63,152,53,142,35
0757,Salandit,"poison, fire","Corrosion, Oblivious",48,44,40,71,40,77
0758,Salazzle,"poison, fire","Corrosion, Oblivious",68,64,60,111,60,117
0773,Silvally,poison,RKS System,95,95,95,95,95,95
0793,Nihilego,"rock, poison",Beast Boost,109,53,47,127,131,103
0803,Poipole,poison,Beast Boost,67,73,67,73,67,73
0804,Naganadel,"poison, dragon",Beast Boost,73,73,73,127,73,121
0848,Toxel,"electric, poison","Rattled, Static, Klutz",40,38,35,54,35,40
0849,Toxtricity,"electric, poison","Punk Rock, Plus, Technician",75,98,70,114,70,75
0849,Toxtricity,"electric, poison","Punk Rock, Plus, Technician",75,98,70,114,70,75
0890,Eternatus,"poison, dragon",Pressure,140,85,95,145,95,130
0890,Eternatus,"poison, dragon",Pressure,255,115,250,125,250,130
0903,Sneasler,"fighting, poison","Pressure, Poison Touch",80,130,60,40,80,120
0904,Overqwil,"dark, poison","Poison Point, Swift Swim, Intimidate",85,115,95,65,65,85
0026,Raichu,"electric, psychic","Surge Surfer, Surge Surfer",60,85,50,95,85,110
0063,Abra,psychic,"Synchronize, Inner Focus, Magic Guard",25,20,15,105,55,90
0064,Kadabra,psychic,"Synchronize, Inner Focus, Magic Guard",40,35,30,120,70,105
0065,Alakazam,psychic,"Synchronize, Inner Focus, Magic Guard",55,50,45,135,95,120
0077,Ponyta,psychic,"Run Away, Pastel Veil, Anticipation",50,85,55,65,65,90
0078,Rapidash,"psychic, fairy","Run Away, Pastel Veil, Anticipation",65,100,70,80,80,105
0079,Slowpoke,"water, psychic","Oblivious, Own Tempo, Regenerator",90,65,65,40,40,15
0079,Slowpoke,psychic,"Gluttony, Own Tempo, Regenerator",90,65,65,40,40,15
0080,Slowbro,"water, psychic","Oblivious, Own Tempo, Regenerator",95,75,110,100,80,30
0080,Slowbro,"poison, psychic","Quick Draw, Own Tempo, Regenerator",95,100,95,100,70,30
0096,Drowzee,psychic,"Insomnia, Forewarn, Inner Focus",60,48,45,43,90,42
0097,Hypno,psychic,"Insomnia, Forewarn, Inner Focus",85,73,70,73,115,67
0102,Exeggcute,"grass, psychic","Chlorophyll, Harvest",60,40,80,60,45,40
0103,Exeggutor,"grass, psychic","Chlorophyll, Harvest",95,95,85,125,75,55
0121,Starmie,"water, psychic","Illuminate, Natural Cure, Analytic",60,75,85,100,85,115
0122,Mr. Mime,"psychic, fairy","Soundproof, Filter, Technician",40,45,65,100,120,90
0122,Mr. Mime,"ice, psychic","Vital Spirit, Screen Cleaner, Ice Body",50,65,65,90,90,100
0124,Jynx,"ice, psychic","Oblivious, Forewarn, Dry Skin",65,50,35,115,95,95
0144,Articuno,"psychic, flying","Competitive, Competitive",90,85,85,125,100,95
0150,Mewtwo,psychic,"Pressure, Unnerve",106,110,90,154,90,130
0151,Mew,psychic,Synchronize,100,100,100,100,100,100
0177,Natu,"psychic, flying","Synchronize, Early Bird, Magic Bounce",40,50,45,70,45,70
0178,Xatu,"psychic, flying","Synchronize, Early Bird, Magic Bounce",65,75,70,95,70,95
0196,Espeon,psychic,"Synchronize, Magic Bounce",65,65,60,130,95,110
0199,Slowking,"water, psychic","Oblivious, Own Tempo, Regenerator",95,75,80,100,110,30
0199,Slowking,"poison, psychic","Curious Medicine, Own Tempo, Regenerator",95,65,80,110,110,30
0201,Unown,psychic,Levitate,48,72,48,72,48,48
0202,Wobbuffet,psychic,"Shadow Tag, Telepathy",190,33,58,33,58,33
0203,Girafarig,"normal, psychic","Inner Focus, Early Bird, Sap Sipper",70,80,65,90,65,85
0238,Smoochum,"ice, psychic","Oblivious, Forewarn, Hydration",45,30,15,85,65,65
0249,Lugia,"psychic, flying","Pressure, Multiscale",106,90,130,90,154,110
0251,Celebi,"psychic, grass",Natural Cure,100,100,100,100,100,100
0280,Ralts,"psychic, fairy","Synchronize, Trace, Telepathy",28,25,25,45,35,40
0281,Kirlia,"psychic, fairy","Synchronize, Trace, Telepathy",38,35,35,65,55,50
0282,Gardevoir,"psychic, fairy","Synchronize, Trace, Telepathy",68,65,65,125,115,80
0307,Meditite,"fighting, psychic","Pure Power, Telepathy",30,40,55,40,55,60
0308,Medicham,"fighting, psychic","Pure Power, Telepathy",60,60,75,60,75,80
0325,Spoink,psychic,"Thick Fat, Own Tempo, Gluttony",60,25,35,70,80,60
0326,Grumpig,psychic,"Thick Fat, Own Tempo, Gluttony",80,45,65,90,110,80
0337,Lunatone,"rock, psychic",Levitate,90,55,65,95,85,70
0338,Solrock,"rock, psychic",Levitate,90,95,85,55,65,70
0343,Baltoy,"ground, psychic",Levitate,40,40,55,40,70,55
0344,Claydol,"ground, psychic",Levitate,60,70,105,70,120,75
0358,Chimecho,psychic,Levitate,75,50,80,95,90,65
0360,Wynaut,psychic,"Shadow Tag, Telepathy",95,23,48,23,48,23
0374,Beldum,"steel, psychic","Clear Body, Light Metal",40,55,80,35,60,30
0375,Metang,"steel, psychic","Clear Body, Light Metal",60,75,100,55,80,50
0376,Metagross,"steel, psychic","Clear Body, Light Metal",80,135,130,95,90,70
0380,Latias,"dragon, psychic",Levitate,80,80,90,110,130,110
0381,Latios,"dragon, psychic",Levitate,80,90,80,130,110,110
0385,Jirachi,"steel, psychic",Serene Grace,100,100,100,100,100,100
0386,Deoxys,psychic,Pressure,50,150,50,150,50,150
0433,Chingling,psychic,Levitate,45,30,50,65,50,45
0436,Bronzor,"steel, psychic","Levitate, Heatproof, Heavy Metal",57,24,86,24,86,23
0437,Bronzong,"steel, psychic","Levitate, Heatproof, Heavy Metal",67,89,116,79,116,33
0439,Mime Jr.,"psychic, fairy","Soundproof, Filter, Technician",20,25,45,70,90,60
0475,Gallade,"psychic, fighting","Steadfast, Justified",68,125,65,65,115,80
0480,Uxie,psychic,Levitate,75,75,130,75,130,95
0481,Mesprit,psychic,Levitate,80,105,105,105,105,80
0482,Azelf,psychic,Levitate,75,125,70,125,70,115
0488,Cresselia,psychic,Levitate,120,70,120,75,130,85
0493,Arceus,psychic,Multitype,120,120,120,120,120,120
0494,Victini,"psychic, fire",Victory Star,100,100,100,100,100,100
0517,Munna,psychic,"Forewarn, Synchronize, Telepathy",76,25,45,67,55,24
0518,Musharna,psychic,"Forewarn, Synchronize, Telepathy",116,55,85,107,95,29
0527,Woobat,"psychic, flying","Unaware, Klutz, Simple",65,45,43,55,43,72
0528,Swoobat,"psychic, flying","Unaware, Klutz, Simple",67,57,55,77,55,114
0555,Darmanitan,"fire, psychic",Zen Mode,105,30,105,140,105,55
0561,Sigilyph,"psychic, flying","Wonder Skin, Magic Guard, Tinted Lens",72,58,80,103,80,97
0574,Gothita,psychic,"Frisk, Competitive, Shadow Tag",45,30,50,55,65,45
0575,Gothorita,psychic,"Frisk, Competitive, Shadow Tag",60,45,70,75,85,55
0576,Gothitelle,psychic,"Frisk, Competitive, Shadow Tag",70,55,95,95,110,65
0577,Solosis,psychic,"Overcoat, Magic Guard, Regenerator",45,30,40,105,50,20
0578,Duosion,psychic,"Overcoat, Magic Guard, Regenerator",65,40,50,125,60,30
0579,Reuniclus,psychic,"Overcoat, Magic Guard, Regenerator",110,65,75,125,85,30
0605,Elgyem,psychic,"Telepathy, Synchronize, Analytic",55,55,55,85,55,30
0606,Beheeyem,psychic,"Telepathy, Synchronize, Analytic",75,75,75,125,95,40
0628,Braviary,"psychic, flying","Keen Eye, Sheer Force, Defiant",110,83,70,112,70,65
0677,Espurr,psychic,"Keen Eye, Infiltrator, Own Tempo",62,48,54,63,60,68
0678,Meowstic,psychic,"Keen Eye, Infiltrator, Prankster",74,48,76,83,81,104
0686,Inkay,"dark, psychic","Contrary, Suction Cups, Infiltrator",53,54,53,37,46,45
0687,Malamar,"dark, psychic","Contrary, Suction Cups, Infiltrator",86,92,88,68,75,73
0765,Oranguru,"normal, psychic","Inner Focus, Telepathy, Symbiosis",90,60,80,90,110,60
0773,Silvally,psychic,RKS System,95,95,95,95,95,95
0786,Tapu Lele,"psychic, fairy","Psychic Surge, Telepathy",70,85,75,130,115,95
0789,Cosmog,psychic,Unaware,43,29,31,29,31,37
0790,Cosmoem,psychic,Sturdy,43,29,131,29,131,37
0791,Solgaleo,"psychic, steel",Full Metal Body,137,137,107,113,89,97
0792,Lunala,"psychic, ghost",Shadow Shield,137,113,89,137,107,97
0800,Necrozma,psychic,Prism Armor,97,107,101,127,89,79
0800,Necrozma,"psychic, steel",Prism Armor,97,157,127,113,109,77
0800,Necrozma,"psychic, ghost",Prism Armor,97,113,109,157,127,77
0825,Dottler,"bug, psychic","Swarm, Compoundeyes, Telepathy",50,35,80,50,90,30
0826,Orbeetle,"bug, psychic","Swarm, Frisk, Telepathy",60,45,110,80,120,90
0826,Orbeetle,"bug, psychic","Swarm, Frisk, Telepathy",60,45,110,80,120,90
0856,Hatenna,psychic,"Healer, Anticipation, Magic Bounce",42,30,45,56,53,39
0857,Hattrem,psychic,"Healer, Anticipation, Magic Bounce",57,40,65,86,73,49
0858,Hatterene,"psychic, fairy","Healer, Anticipation, Magic Bounce",57,90,95,136,103,29
0858,Hatterene,"psychic, fairy","Healer, Anticipation, Magic Bounce",57,90,95,136,103,29
0866,Mr. Rime,"ice, psychic","Tangled Feet, Screen Cleaner, Ice Body",80,85,75,110,100,70
0876,Indeedee,"psychic, normal","Inner Focus, Synchronize, Psychic Surge",60,65,55,105,95,95
0876,Indeedee,"psychic, normal","Own Tempo, Synchronize, Psychic Surge",70,55,65,95,105,85
0898,Calyrex,"psychic, grass",Unnerve,100,80,80,80,80,80
0898,Calyrex,"psychic, ice",As One - Unnerve Chilling Neigh,100,165,150,85,130,50
0898,Calyrex,"psychic, ghost",As One - Unnerve Grim Neigh,100,85,80,165,100,150
0899,Wyrdeer,"normal, psychic","Intimidate, Frisk, Sap Sipper",103,105,72,105,75,65
0058,Growlithe,"fire, rock","Intimidate, Flash Fire, Justified",60,75,45,65,50,55
0059,Arcanine,"fire, rock","Intimidate, Flash Fire, Justified",95,115,80,95,80,90
0074,Geodude,"rock, ground","Rock Head, Sturdy, Sand Veil",40,80,100,30,30,20
0075,Graveler,"rock, ground","Rock Head, Sturdy, Sand Veil",55,95,115,45,45,35
0076,Golem,"rock, ground","Rock Head, Sturdy, Sand Veil",80,120,130,55,65,45
0095,Onix,"rock, ground","Rock Head, Sturdy, Weak Armor",35,45,160,30,45,70
0111,Rhyhorn,"ground, rock","Lightning Rod, Rock Head, Reckless",80,85,95,30,30,25
0112,Rhydon,"ground, rock","Lightning Rod, Rock Head, Reckless",105,130,120,45,45,40
0138,Omanyte,"rock, water","Swift Swim, Shell Armor, Weak Armor",35,40,100,90,55,35
0139,Omastar,"rock, water","Swift Swim, Shell Armor, Weak Armor",70,60,125,115,70,55
0140,Kabuto,"rock, water","Swift Swim, Battle Armor, Weak Armor",30,80,90,55,45,55
0141,Kabutops,"rock, water","Swift Swim, Battle Armor, Weak Armor",60,115,105,65,70,80
0142,Aerodactyl,"rock, flying","Rock Head, Pressure, Unnerve",80,105,65,60,75,130
0185,Sudowoodo,rock,"Sturdy, Rock Head, Rattled",70,100,115,30,65,30
0213,Shuckle,"bug, rock","Sturdy, Gluttony, Contrary",20,10,230,10,230,5
0219,Magcargo,"fire, rock","Magma Armor, Flame Body, Weak Armor",60,50,120,90,80,30
0222,Corsola,"water, rock","Hustle, Natural Cure, Regenerator",65,55,95,65,95,35
0246,Larvitar,"rock, ground","Guts, Sand Veil",50,64,50,45,50,41
0247,Pupitar,"rock, ground",Shed Skin,70,84,70,65,70,51
0248,Tyranitar,"rock, dark","Sand Stream, Unnerve",100,134,110,95,100,61
0299,Nosepass,rock,"Sturdy, Magnet Pull, Sand Force",30,45,135,45,90,30
0304,Aron,"steel, rock","Sturdy, Rock Head, Heavy Metal",50,70,100,40,40,30
0305,Lairon,"steel, rock","Sturdy, Rock Head, Heavy Metal",60,90,140,50,50,40
0306,Aggron,"steel, rock","Sturdy, Rock Head, Heavy Metal",70,110,180,60,60,50
0337,Lunatone,"rock, psychic",Levitate,90,55,65,95,85,70
0338,Solrock,"rock, psychic",Levitate,90,95,85,55,65,70
0345,Lileep,"rock, grass","Suction Cups, Storm Drain",66,41,77,61,87,23
0346,Cradily,"rock, grass","Suction Cups, Storm Drain",86,81,97,81,107,43
0347,Anorith,"rock, bug","Battle Armor, Swift Swim",45,95,50,40,50,75
0348,Armaldo,"rock, bug","Battle Armor, Swift Swim",75,125,100,70,80,45
0369,Relicanth,"water, rock","Swift Swim, Rock Head, Sturdy",100,90,130,45,65,55
0377,Regirock,rock,"Clear Body, Sturdy",80,100,200,50,100,50
0408,Cranidos,rock,"Mold Breaker, Sheer Force",67,125,40,30,30,58
0409,Rampardos,rock,"Mold Breaker, Sheer Force",97,165,60,65,50,58
0410,Shieldon,"rock, steel","Sturdy, Soundproof",30,42,118,42,88,30
0411,Bastiodon,"rock, steel","Sturdy, Soundproof",60,52,168,47,138,30
0438,Bonsly,rock,"Sturdy, Rock Head, Rattled",50,80,95,10,45,10
0464,Rhyperior,"ground, rock","Lightning Rod, Solid Rock, Reckless",115,140,130,55,55,40
0476,Probopass,"rock, steel","Sturdy, Magnet Pull, Sand Force",60,55,145,75,150,40
0493,Arceus,rock,Multitype,120,120,120,120,120,120
0524,Roggenrola,rock,"Sturdy, Weak Armor, Sand Force",55,75,85,25,25,15
0525,Boldore,rock,"Sturdy, Weak Armor, Sand Force",70,105,105,50,40,20
0526,Gigalith,rock,"Sturdy, Sand Stream, Sand Force",85,135,130,60,80,25
0557,Dwebble,"bug, rock","Sturdy, Shell Armor, Weak Armor",50,65,85,35,35,55
0558,Crustle,"bug, rock","Sturdy, Shell Armor, Weak Armor",70,105,125,65,75,45
0564,Tirtouga,"water, rock","Solid Rock, Sturdy, Swift Swim",54,78,103,53,45,22
0565,Carracosta,"water, rock","Solid Rock, Sturdy, Swift Swim",74,108,133,83,65,32
0566,Archen,"rock, flying",Defeatist,55,112,45,74,45,70
0567,Archeops,"rock, flying",Defeatist,75,140,65,112,65,110
0639,Terrakion,"rock, fighting",Justified,91,129,90,72,90,108
0688,Binacle,"rock, water","Tough Claws, Sniper, Pickpocket",42,52,67,39,56,50
0689,Barbaracle,"rock, water","Tough Claws, Sniper, Pickpocket",72,105,115,54,86,68
0696,Tyrunt,"rock, dragon","Strong Jaw, Sturdy",58,89,77,45,45,48
0697,Tyrantrum,"rock, dragon","Strong Jaw, Rock Head",82,121,119,69,59,71
0698,Amaura,"rock, ice","Refrigerate, Snow Warning",77,59,50,67,63,46
0699,Aurorus,"rock, ice","Refrigerate, Snow Warning",123,77,72,99,92,58
0703,Carbink,"rock, fairy","Clear Body, Sturdy",50,50,150,50,150,50
0713,Avalugg,"ice, rock","Strong Jaw, Ice Body, Sturdy",95,127,184,34,36,38
0719,Diancie,"rock, fairy",Clear Body,50,100,150,100,150,50
0744,Rockruff,rock,"Keen Eye, Vital Spirit, Steadfast",45,65,40,30,40,60
0745,Lycanroc,rock,"Keen Eye, Sand Rush, Steadfast",75,115,65,55,65,112
0745,Lycanroc,rock,"Keen Eye, Vital Spirit, No Guard",85,115,75,55,75,82
0745,Lycanroc,rock,Tough Claws,75,117,65,55,65,110
0773,Silvally,rock,RKS System,95,95,95,95,95,95
0793,Nihilego,"rock, poison",Beast Boost,109,53,47,127,131,103
0805,Stakataka,"rock, steel",Beast Boost,61,131,211,53,101,13
0834,Drednaw,"water, rock","Strong Jaw, Shell Armor, Swift Swim",90,115,90,48,68,74
0834,Drednaw,"water, rock","Strong Jaw, Shell Armor, Swift Swim",90,115,90,48,68,74
0837,Rolycoly,rock,"Steam Engine, Heatproof, Flash Fire",30,40,50,40,50,30
0838,Carkol,"rock, fire","Steam Engine, Flame Body, Flash Fire",80,60,90,60,70,50
0839,Coalossal,"rock, fire","Steam Engine, Flame Body, Flash Fire",110,80,120,80,90,30
0839,Coalossal,"rock, fire","Steam Engine, Flame Body, Flash Fire",110,80,120,80,90,30
0874,Stonjourner,rock,Power Spot,100,125,135,20,20,70
0900,Kleavor,"bug, rock","Swarm, Sheer Force, Steadfast",70,135,95,45,70,85
0027,Sandshrew,"ice, steel","Snow Cloak, Slush Rush",50,75,90,10,35,40
0028,Sandslash,"ice, steel","Snow Cloak, Slush Rush",75,100,120,25,65,65
0050,Diglett,"ground, steel","Sand Veil, Tangling Hair, Sand Force",10,55,30,35,45,90
0051,Dugtrio,"ground, steel","Sand Veil, Tangling Hair, Sand Force",35,100,60,50,70,110
0052,Meowth,steel,"Pickup, Tough Claws, Unnerve",50,65,55,40,40,40
0081,Magnemite,"electric, steel","Magnet Pull, Sturdy, Analytic",25,35,70,95,55,45
0082,Magneton,"electric, steel","Magnet Pull, Sturdy, Analytic",50,60,95,120,70,70
0205,Forretress,"bug, steel","Sturdy, Overcoat",75,90,140,60,60,40
0208,Steelix,"steel, ground","Rock Head, Sturdy, Sheer Force",75,85,200,55,65,30
0212,Scizor,"bug, steel","Swarm, Technician, Light Metal",70,130,100,55,80,65
0227,Skarmory,"steel, flying","Keen Eye, Sturdy, Weak Armor",65,80,140,40,70,70
0303,Mawile,"steel, fairy","Hyper Cutter, Intimidate, Sheer Force",50,85,85,55,55,50
0304,Aron,"steel, rock","Sturdy, Rock Head, Heavy Metal",50,70,100,40,40,30
0305,Lairon,"steel, rock","Sturdy, Rock Head, Heavy Metal",60,90,140,50,50,40
0306,Aggron,"steel, rock","Sturdy, Rock Head, Heavy Metal",70,110,180,60,60,50
0374,Beldum,"steel, psychic","Clear Body, Light Metal",40,55,80,35,60,30
0375,Metang,"steel, psychic","Clear Body, Light Metal",60,75,100,55,80,50
0376,Metagross,"steel, psychic","Clear Body, Light Metal",80,135,130,95,90,70
0379,Registeel,steel,"Clear Body, Light Metal",80,75,150,75,150,50
0385,Jirachi,"steel, psychic",Serene Grace,100,100,100,100,100,100
0395,Empoleon,"water, steel","Torrent, Defiant",84,86,88,111,101,60
0410,Shieldon,"rock, steel","Sturdy, Soundproof",30,42,118,42,88,30
0411,Bastiodon,"rock, steel","Sturdy, Soundproof",60,52,168,47,138,30
0413,Wormadam,"bug, steel",Overcoat,60,69,95,69,95,36
0436,Bronzor,"steel, psychic","Levitate, Heatproof, Heavy Metal",57,24,86,24,86,23
0437,Bronzong,"steel, psychic","Levitate, Heatproof, Heavy Metal",67,89,116,79,116,33
0448,Lucario,"fighting, steel","Steadfast, Inner Focus, Justified",70,110,70,115,70,90
0462,Magnezone,"electric, steel","Magnet Pull, Sturdy, Analytic",70,70,115,130,90,60
0476,Probopass,"rock, steel","Sturdy, Magnet Pull, Sand Force",60,55,145,75,150,40
0483,Dialga,"steel, dragon","Pressure, Telepathy",100,120,120,150,100,90
0483,Dialga,"steel, dragon","Pressure, Telepathy",100,100,120,150,120,90
0485,Heatran,"fire, steel","Flash Fire, Flame Body",91,90,106,130,106,77
0493,Arceus,steel,Multitype,120,120,120,120,120,120
0530,Excadrill,"ground, steel","Sand Rush, Sand Force, Mold Breaker",110,135,60,50,65,88
0589,Escavalier,"bug, steel","Swarm, Shell Armor, Overcoat",70,135,105,60,105,20
0597,Ferroseed,"grass, steel",Iron Barbs,44,50,91,24,86,10
0598,Ferrothorn,"grass, steel","Iron Barbs, Anticipation",74,94,131,54,116,20
0599,Klink,steel,"Plus, Minus, Clear Body",40,55,70,45,60,30
0600,Klang,steel,"Plus, Minus, Clear Body",60,80,95,70,85,50
